id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,IR pressure,125,68,26,36,630,ship,baseline,monotonic-signal,raise-signal
m002,g002,lowering drift,36,0,18,37,164,watch,edge,drag-penalty,drop-slack
m003,g003,stack depth,87,15,43,74,397,ship,recovery,confidence-floor,raise-drag
m004,g004,diagnostic reach,116,21,5,9,509,ship,negative,lane-boundary,lower-confidence
m005,g005,IR pressure,55,62,12,43,394,ship,baseline,monotonic-signal,raise-signal
m006,g006,lowering drift,103,39,17,58,555,ship,edge,drag-penalty,drop-slack
m007,g007,stack depth,91,46,49,70,449,ship,recovery,confidence-floor,raise-drag
m008,g008,diagnostic reach,88,12,35,68,407,ship,negative,lane-boundary,lower-confidence
m009,g009,IR pressure,99,32,33,91,543,ship,baseline,monotonic-signal,raise-signal
m010,g010,lowering drift,95,34,33,100,549,ship,edge,drag-penalty,drop-slack
m011,g011,stack depth,57,54,21,66,405,ship,recovery,confidence-floor,raise-drag
m012,g012,diagnostic reach,85,61,6,84,612,ship,negative,lane-boundary,lower-confidence
m013,g013,IR pressure,68,32,42,31,272,ship,baseline,monotonic-signal,raise-signal
m014,g014,lowering drift,49,44,44,45,242,ship,edge,drag-penalty,drop-slack
m015,g015,stack depth,48,69,32,57,348,ship,recovery,confidence-floor,raise-drag
m016,g016,diagnostic reach,95,43,38,54,460,ship,negative,lane-boundary,lower-confidence
m017,g017,IR pressure,87,68,4,34,540,ship,baseline,monotonic-signal,raise-signal
m018,g018,lowering drift,73,37,31,65,403,ship,edge,drag-penalty,drop-slack
m019,g019,stack depth,30,40,32,42,188,ship,recovery,confidence-floor,raise-drag
m020,g020,diagnostic reach,100,39,44,22,390,ship,negative,lane-boundary,lower-confidence
m021,g021,IR pressure,103,76,34,36,534,ship,baseline,monotonic-signal,raise-signal
m022,g022,lowering drift,51,51,31,73,359,ship,edge,drag-penalty,drop-slack
m023,g023,stack depth,33,22,38,21,104,watch,recovery,confidence-floor,raise-drag
m024,g024,diagnostic reach,71,75,11,29,459,ship,negative,lane-boundary,lower-confidence
m025,g025,IR pressure,59,32,45,57,279,ship,baseline,monotonic-signal,raise-signal
m026,g026,lowering drift,87,39,21,69,501,ship,edge,drag-penalty,drop-slack
m027,g027,stack depth,109,61,39,80,601,ship,recovery,confidence-floor,raise-drag
m028,g028,diagnostic reach,79,34,39,77,421,ship,negative,lane-boundary,lower-confidence
m029,g029,IR pressure,121,58,44,99,666,ship,baseline,monotonic-signal,raise-signal
